first_competitor,second_competitor,category_id,winner,match_id
1500326,1600428,35731376,1500326,81648136
1800114,2000037,41150228,1800114,81664621
1900323,1800282,73673141,1800282,81680315
1600249,1800154,20510342,1800154,81688630
1900040,1800327,93894916,1800327,81705706
2000346,2100271,70083850,2000346,81728197
1500326,1700201,88048778,1500326,81738801
1600434,1800367,37376827,1800367,81741117
1500423,1500216,53784671,1500216,81751650
1800338,1700315,12541500,1800338,81762608
1900385,1900105,94113634,1900105,81766838
1700530,1700321,48884355,1700321,81839822
1500160,1500394,93340099,1500160,81845716
1500381,1800017,15723691,1500381,81852123
1600434,1501184,37376827,1600434,81911528
1600083,1500410,37540814,1600083,81932410
1800096,1800104,32058656,1800096,81936362
1500423,1500586,87593816,1500423,81940538
2100071,2000164,32058656,2000164,81947437
1500587,1500426,17626627,1500426,82005577
2100074,1500410,97191435,1500410,82027225
2000007,1700076,28586144,1700076,82038121
1900153,2000014,83384433,2000014,82048300
1700530,2100222,48884355,1700530,82067051
1700385,2000032,67704249,1700385,82073994
1500112,1500978,89059425,1500112,82087485
1600495,1700353,53453606,1700353,82088090
1700177,2000241,17579854,2000241,82125334
1600264,1800332,48884355,1600264,82127879
1600329,1600504,84357639,1600504,82133745
1800282,1900381,73673141,1900381,82140057
1700227,1600531,7798184,1700227,82145195
1500408,1800017,26060937,1800017,82153341
1600375,1800154,20510342,1800154,82161316
1500335,1500239,97191435,1500239,82167073
1600247,1600087,53453606,1600247,82186071
1800003,1500080,92798146,1500080,82210314
1700260,1500391,84357639,1500391,82249798
1500112,1600531,80466941,1500112,82303167
1600613,1700390,67704249,1700390,82304418
1800154,1600542,44647410,1800154,82306954
2000030,1600087,38479101,1600087,82330159
2000158,1800060,48884355,2000158,82334344
1800247,1800104,24653464,1800104,82339232
2100201,2000318,83384433,2100201,82341303
1700110,1600329,32773529,1600329,82371179
1700227,1900150,67704249,1700227,82373334
2000258,1900069,69254490,2000258,82378967
1800015,1501184,86839569,1501184,82385209
1500163,1600185,24723992,1600185,82403354
2100094,1600077,1605247,2100094,82422961
1500239,1500381,17626627,1500381,82451488
1800241,1800015,37025873,1800241,82467496
1800042,1500382,9759481,1800042,82476755
1800104,1700453,61075387,1700453,82495014
1600604,1600263,98242958,1600604,82498442
1600450,1500101,69502754,1500101,82500156
1600249,1800154,20510342,1800154,82515102
1700144,1700353,98242958,1700353,82549603
1700110,1800207,32058656,1800207,82593677
1600337,1700141,73048877,1600337,82600595
1700297,1900366,12541500,1700297,82637777
2000054,1900050,70083850,2000054,82667628
1700015,1800415,40461362,1700015,82668758
1900150,1800211,67704249,1900150,82673420
1700353,2000076,74803357,2000076,82673964
1900104,1900042,94394146,1900104,82685987
1700141,1700221,73048877,1700141,82687953
1500375,1500423,87593816,1500423,82716805
2100095,1800415,22019079,1800415,82727821
1700162,1700260,84357639,1700162,82736539
1700065,2000032,67704249,2000032,82750293
1500008,1700144,78601896,1500008,82762886
2100075,1500375,72846199,1500375,82770246
1500401,1500408,92310822,1500408,82786505
2000105,1900034,70083850,1900034,82805804
1900086,1800317,52483288,1800317,82856821
2100187,2100213,94410639,2100213,82873779
2000117,1900042,35578273,1900042,82893011
1500556,1600432,3837516,1500556,82915795
1700487,1700486,20625435,1700487,82949059
1700160,1800207,61075387,1800207,82952206
1500662,1800031,22989802,1800031,82953156
1800193,1600297,79901281,1800193,82956255
1500612,1501184,37376827,1500612,82995491
1600502,2000021,35731376,2000021,83022926
1500006,1800425,24280048,1800425,83042670
1900319,1900381,69254490,1900319,83072054
1500391,1600329,32773529,1500391,83074473
1500587,1500299,3837516,1500587,83098297
1800096,1501195,84357639,1800096,83114692
1900153,1900105,93894916,1900153,83126515
1700141,1500008,76434048,1500008,83130193
1700196,2000041,24653464,1700196,83134910
1800395,1500693,40556595,1500693,83159506
2100077,1500693,95276352,1500693,83174955
1900319,2000004,81687208,1900319,83204712
1800133,1700359,41150228,1700359,83212412
1500101,1600504,32773529,1500101,83234786
2000074,1600087,70701621,2000074,83240931
1600280,1700353,46026656,1700353,83243989
1700153,1800114,41150228,1700153,83268060
1500142,1600450,61653237,1600450,83270852
1700230,1600268,53453606,1600268,83275183
1700024,1700153,35731376,1700153,83285517
1500213,1500426,15723691,1500213,83295777
1500408,1500401,38215718,1500401,83295964
1900364,1900365,34803546,1900364,83299313
1700201,1600088,88048778,1700201,83306499
1500586,1500004,53784671,1500586,83339090
1501188,2000021,1605247,2000021,83343429
1900371,2100080,94394146,2100080,83378304
1500375,1500379,72846199,1500375,83385988
2000241,1900104,17579854,2000241,83399049
1500383,1501184,66137940,1500383,83408837
1600605,1600268,53453606,1600268,83449832
1500404,1700023,53784671,1700023,83457556
1800017,1700001,15723691,1700001,83504894
1800232,1800093,41150228,1800093,83508715
1600088,1600251,88048778,1600251,83512321
1500408,1800017,26060937,1500408,83528439
1500004,2100077,95276352,1500004,83528881
2000037,1700530,83384433,1700530,83533618
1800116,1900303,37376827,1800116,83546638
2000210,2000254,69254490,2000210,83551209
1700297,1800350,20625435,1800350,83565595
1600531,2100095,22019079,1600531,83579512
1700167,1800096,24653464,1700167,83586014
1500419,1600134,1605247,1600134,83603017
2100215,2100183,73673141,2100183,83627529
1700144,1600058,98242958,1600058,83653733
2000021,2000078,40556595,2000021,83694424
1500112,1500095,76434048,1500112,83741273
1500612,1500383,66137940,1500612,83745584
1600618,2000021,35731376,2000021,83762456
1700487,1700376,35731376,1700376,83764508
1600502,2000192,35731376,2000192,83776065
1800031,1600192,22989802,1600192,83797653
1600531,1700144,78601896,1600531,83799558
1500587,1700117,3837516,1500587,83807198
1800348,2000032,17579854,1800348,83818646
1700114,1600083,66137940,1600083,83843274
1500662,1500158,66740516,1500158,83848004
1800154,1500426,47337021,1500426,83851057
1500310,1500612,66137940,1500310,83877867
2000078,1500102,40556595,1500102,83924061
1600409,1500095,92798146,1600409,83951368
1800093,1500326,35731376,1500326,83961559
2000079,2000082,52483288,2000082,83973034
1500845,1800364,73048877,1800364,83981246
1500214,1500395,9759481,1500214,83990807
1900042,1900067,35578273,1900067,84032623
1900391,2100072,94410639,1900391,84038367
1500217,1500112,80466941,1500112,84057806
1800091,1700297,20625435,1700297,84109034
1800351,1700538,82473321,1700538,84124861
1900175,1900020,52483288,1900020,84126764
2000066,1600127,3837516,2000066,84151180
1700353,1500645,98242958,1700353,84151654
1900311,1800413,24653464,1900311,84183598
1700010,1600174,26060937,1700010,84188173
2000016,1800424,81687208,2000016,84188583
1600125,1800093,48884355,1800093,84200197
1900402,1900021,73673141,1900021,84211347
1800062,1900067,82473321,1800062,84221259
1500426,1900241,44647410,1500426,84299955
1600504,1700160,32058656,1600504,84341126
1900319,1800096,24653464,1900319,84349111
1900319,1800403,73673141,1900319,84355415
1500720,1500665,78601896,1500720,84367642
1501184,1800116,47337021,1800116,84376985
1700353,1800003,70701621,1800003,84384015
1800208,1700540,20625435,1800208,84393259
1500142,1600504,98635634,1500142,84400683
1700368,1800003,32058656,1800003,84421479
1700001,1500426,44883895,1700001,84439608
1700540,2000169,20625435,2000169,84449873
1500410,1600083,37540814,1600083,84450670
2100240,1900309,67704249,1900309,84479496
1700144,1800364,24723992,1800364,84484398
1900123,2100259,41150228,2100259,84485978
2000083,1800207,61075387,1800207,84489324
1600257,1600268,98242958,1600268,84532346
1700483,1501188,1605247,1501188,84562830
1700131,1800019,28586144,1800019,84581708
1700182,1800172,12541500,1700182,84611519
1500094,1500142,69502754,1500094,84624108
1700479,2000079,63388575,1700479,84624792
1600460,1600280,98242958,1600280,84635710
1800312,1800093,48884355,1800312,84636167
2100183,2100182,73673141,2100182,84690493
2000066,1700117,47337021,1700117,84710115
1900375,1900395,69254490,1900395,84714904
1500408,1500426,85423143,1500426,84750297
1500612,2100075,37376827,1500612,84768901
2100214,2100196,93894916,2100214,84781185
1800207,1600329,32058656,1800207,84796901
1700359,1800093,41150228,1700359,84802403
1600264,1500410,37376827,1500410,84821563
2000340,1900402,73673141,2000340,84822481
1500426,1500545,47337021,1500426,84829455
2000086,1800366,51404974,1800366,84830381
1600504,1800207,32058656,1800207,84848384
1600075,1500408,69047473,1500408,84858930
1900233,1700131,82473321,1900233,84868566
1500310,1500612,37376827,1500310,84869868
1900145,1900104,94394146,1900145,84875899
1800392,1600257,83410081,1800392,84890216
1800403,1900021,73673141,1800403,84949866
1800062,1600613,67704249,1600613,84952002
1800402,1700141,63722814,1700141,84965712
1500310,1900408,66137940,1900408,84971114
1500215,1500447,37540814,1500215,84985237
1600531,1500112,78601896,1500112,85002983
1500394,1500216,93340099,1500394,85008233
1600248,1700353,98242958,1600248,85011402
1500382,1800017,15723691,1500382,85015243
1500095,2000076,74803357,2000076,85043132
2100082,2000347,96146351,2100082,85054971
2000032,1700131,82473321,2000032,85063868
1500215,1600083,37540814,1500215,85090686
1500002,1600514,53784671,1500002,85094967
2000079,1900319,61075387,1900319,85100457
1800364,1500955,24723992,1800364,85149205
1500449,1800364,58447675,1800364,85161581
1700353,1600268,98242958,1600268,85162960
2000171,1800348,38479101,1800348,85163283
1700114,1500383,47337021,1700114,85171809
1500335,1500612,93340099,1500335,85179654
1700253,1700254,63722814,1700253,85179718
1600531,1800364,83410081,1800364,85212660
1800018,1700538,82473321,1800018,85216775
1900242,1900368,3585411,1900368,85217175
2000185,1900263,93894916,2000185,85242022
1700353,1800019,98242958,1700353,85299268
1500423,1500379,1605247,1500423,85316425
1501107,1500587,17626627,1501107,85324797
1500527,1600083,37376827,1600083,85344748
1800017,1500381,26060937,1500381,85349154
1800403,1800408,69254490,1800408,85448914
1600297,1500648,67284773,1600297,85488418
1700144,1800031,80466941,1800031,85497842
1700538,2000032,28586144,1700538,85503840
1500533,1600083,67284773,1500533,85506709
1900238,1900321,51404974,1900238,85509950
1600604,1700253,98242958,1600604,85526451
2000007,2000271,67704249,2000007,85533247
1800232,1700182,12541500,1700182,85537072
2000092,1900405,69254490,2000092,85554990
1700286,1700376,20625435,1700376,85556360
1500410,1501184,37376827,1500410,85577630
1500216,1600434,93340099,1600434,85593420
2000056,2000185,94113634,2000185,85613654
2000016,1900328,12375490,1900328,85614928
1600247,1600094,98242958,1600247,85626753
1800104,2000016,52483288,1800104,85633236
1600504,1800104,84357639,1600504,85655757
1900091,1600297,65548502,1600297,85660767
1900040,2100196,83384433,2100196,85666904
1800392,1500955,1861573,1800392,85668088
1500383,1600249,12095412,1600249,85674303
1500410,1600434,37540814,1500410,85676185
1800017,1500160,44883895,1800017,85676653
1600604,2000074,70701621,1600604,85711112
1800017,2100049,26060937,1800017,85718414
1500720,1700144,80466941,1500720,85750874
1500381,1500408,26060937,1500408,85754246
1600148,1600125,48884355,1600148,85766912
1900263,2000185,93894916,1900263,85782051
2000099,1900384,70083850,2000099,85807107
1500381,1500419,36008564,1500419,85812243
1900311,1800207,52483288,1800207,85818699
2100200,2000315,12375490,2000315,85821948
1700487,2000037,41150228,1700487,85829479
1500587,1500376,93340099,1500587,85854507
2000032,1700076,28586144,2000032,85856346
1600443,1600192,22989802,1600443,85857633
1500955,1800392,94615162,1800392,85867042
1700131,1700356,28586144,1700131,85883678
1500213,1600177,44883895,1500213,85913684
2100279,1900001,12375490,1900001,85963263
1700538,1700141,63722814,1700141,85981813
1900402,2000004,69254490,2000004,85982833
1500158,1800031,22989802,1800031,85992047
1800364,1600531,7798184,1800364,86000509
1500112,1500008,78601896,1500008,86011365
1800021,1500299,3837516,1500299,86012640
1500978,1700144,89059425,1500978,86023010
2000080,2000117,96146351,2000117,86043306
1800104,1800247,24653464,1800104,86078236
1500112,1700144,54769278,1500112,86079979
1600268,1700146,53453606,1600268,86091430
1900104,1900042,29177332,1900104,86121271
1900067,1900306,96146351,1900067,86146555
1600329,1700110,84357639,1600329,86154406
1500612,1600297,66137940,1500612,86161880
1500271,1500382,9759481,1500271,86239084
1600112,1700116,38479101,1700116,86246692
2000039,1500586,87593816,1500586,86251068
1800207,1800282,73673141,1800207,86253380
1700075,1700224,38479101,1700224,86257106
1500727,1600064,35731376,1600064,86318662
1900226,1800091,20625435,1800091,86323585
1500682,1500142,69502754,1500142,86333521
1700453,1800207,61075387,1700453,86338125
1700116,1700256,74803357,1700116,86347264
1500419,2100097,40556595,2100097,86358247
1700353,1700256,98242958,1700353,86384497
1500160,1500215,37540814,1500215,86406868
2000152,1500410,37540814,1500410,86414979
1600431,1500692,1605247,1500692,86429496
2000101,2000077,26779662,2000077,86434655
1500329,1500142,92798146,1500142,86435437
1600087,1600409,74803357,1600409,86443833
1700116,1600613,38479101,1600613,86449209
1700380,1500391,32773529,1500391,86466937
1800395,1500271,15723691,1800395,86497650
2000099,2000008,94410639,2000008,86547944
1800392,1500468,1861573,1800392,86558861
1500112,1800392,80466941,1800392,86606078
1900035,2000016,12375490,2000016,86616855
2000039,1600115,41150228,1600115,86649823
2000103,2000086,24337055,2000086,86658862
1600134,2000021,1605247,1600134,86703443
1500950,1500003,87593816,1500950,86708326
1500315,2000154,1605247,1500315,86753748
1900289,1500160,93340099,1500160,86762830
1500586,1500423,1605247,1500423,86778710
1600263,1700144,98242958,1700144,86794446
1700114,1500336,36008564,1700114,86809839
1700221,1800003,73048877,1800003,86825992
1900285,1900259,94113634,1900259,86833131
1500335,1800116,37376827,1800116,86845687
1800003,1600268,53453606,1800003,86849505
1900364,1900365,34803546,1900364,86850995
2000340,1900405,73673141,1900405,86852431
1800172,1800051,12541500,1800172,86883608
1600432,2000151,3837516,1600432,86886639
1800114,1800093,41150228,1800114,86897851
1500213,1700001,44883895,1500213,86925271
1700245,2000173,20625435,1700245,86936310
2000044,1900238,70083850,2000044,86972102
1800098,1800062,28586144,1800062,86972566
1600185,1700353,70701621,1600185,87055510
1500381,1700010,85423143,1500381,87077597
1800392,1500845,73048877,1800392,87079290
1900104,1800019,67704249,1800019,87086944
1500102,1500423,53784671,1500102,87114231
1800207,1800096,84357639,1800207,87135630
1500426,1600125,44647410,1500426,87144864
1900020,1900387,69254490,1900020,87156730
1900306,1700538,96146351,1700538,87161335
1600247,1500080,92798146,1500080,87168064
1900371,2100199,35578273,2100199,87185519
2000004,2000183,81687208,2000004,87196502
1500160,1500239,93340099,1500160,87224172
1600257,1600190,53453606,1600257,87230020
1700065,1700076,82473321,1700076,87251046
1700076,2000032,28586144,2000032,87251799
1700530,1800404,65548502,1700530,87264929
1700227,1800211,67704249,1700227,87276184
1700297,1700395,88048778,1700297,87280625
1600094,1600495,98242958,1600094,87283686
1700024,1700297,20625435,1700024,87301116
1800226,1700510,79901281,1800226,87328011
1500545,1500410,47337021,1500410,87348966
1500423,1500950,87593816,1500950,87367187
1501184,1600297,86839569,1600297,87393545
1900040,1900153,83384433,1900153,87399900
1600329,1600450,98635634,1600450,87413370
1800278,1600249,20510342,1600249,87420991
1700065,1700131,28586144,1700131,87422979
2000157,1700206,12541500,1700206,87426949
1600542,1500612,47337021,1500612,87434679
2100223,1700487,20625435,1700487,87455249
1500214,1900289,15723691,1500214,87456909
1500426,1501107,17626627,1500426,87496887
1500635,1600094,53453606,1500635,87503487
1600263,1600094,53453606,1600263,87511449
1500395,1500215,24280048,1500215,87513878
1600504,1700110,34601640,1600504,87523543
1600428,1800093,35731376,1600428,87525877
1900404,1900381,73673141,1900381,87527725
1800207,1900319,61075387,1900319,87527814
1600125,1800154,47337021,1800154,87553465
1800193,1500435,47337021,1500435,87553781
1900020,1900021,23655601,1900020,87579917
1500612,1501184,37376827,1501184,87594192
1600087,1700167,53453606,1600087,87607258
1600251,2000156,88048778,1600251,87608508
1800241,2000029,34803546,1800241,87621652
1500426,1600375,20510342,1500426,87658645
1800127,2000192,48884355,2000192,87670694
1500376,1500216,93340099,1500376,87684690
2100070,2100271,70083850,2100271,87713576
2100081,1900153,83384433,1900153,87714113
1500978,1500080,89059425,1500080,87730386
1500214,1700001,15723691,1500214,87730684
2000223,1900388,69254490,2000223,87737247
1900105,2000037,41150228,1900105,87741528
1700256,1500095,76434048,1700256,87749163
2100082,1900306,96146351,1900306,87764227
1800092,1900365,34803546,1800092,87768356
1500410,1500379,3837516,1500410,87771469
1600112,2000171,38479101,2000171,87775913
1800226,1700321,48884355,1800226,87786644
1800096,1900309,24653464,1800096,87801634
1700395,1900226,88048778,1900226,87807723
1700167,2000016,81687208,1700167,87842508
1700024,2000021,35731376,2000021,87846050
1800003,1700110,32058656,1800003,87875090
1500569,1800415,22019079,1500569,87905554
1900381,1900405,73673141,1900381,87928337
1500163,1800392,80466941,1800392,87932099
1900311,1700167,81687208,1700167,87953345
1800403,2100183,73673141,1800403,87969038
2000028,2100220,24337055,2000028,87970791
1700167,2000016,81687208,1700167,87986346
2100278,2000239,94410639,2100278,88013595
2000021,1600502,35731376,2000021,88027667
1700010,1500426,36008564,1500426,88046563
1500160,1500336,37540814,1500160,88047139
1700479,1700513,63388575,1700479,88072305
1700256,1500080,92798146,1500080,88074937
1800415,1700331,66740516,1700331,88090561
1600431,1600264,1605247,1600431,88095764
1500213,1700001,26060937,1700001,88113614
1700026,1600148,48884355,1600148,88130600
1800364,2000032,24723992,1800364,88134812
1900385,2000022,24337055,2000022,88136084
2000345,2100281,93894916,2000345,88155177
1800317,1900307,24653464,1800317,88158317
1500158,1800415,47420611,1500158,88160640
2000033,1500449,7798184,2000033,88186906
1500410,1500379,37376827,1500410,88192973
2000007,1800112,67704249,2000007,88225761
1600247,1600087,53453606,1600247,88229533
1700001,1500426,26060937,1700001,88234163
1800116,1900100,66137940,1900100,88247652
1600226,1500720,94145454,1500720,88249410
1900145,2100275,94394146,1900145,88264072
1500662,1500158,94145454,1500662,88267503
2000164,1600504,32058656,2000164,88308165
2100214,1900040,83384433,1900040,88363476
1600247,1800019,98242958,1800019,88383094
1800306,1700479,63388575,1800306,88392978
1500963,1500112,80466941,1500963,88429385
1600531,1800415,94145454,1600531,88432139
1500569,1600247,73048877,1500569,88450612
1900379,2000044,51404974,2000044,88450814
1500382,1500214,15723691,1500214,88462424
1900185,1800343,41150228,1800343,88478232
1600125,2100100,3837516,1600125,88489525
1501188,1600331,41150228,1501188,88499065
1900145,1900001,35578273,1900145,88510369
1700260,1600268,32058656,1600268,88538065
1700177,1800018,92303021,1700177,88538456
1700256,1800019,53453606,1800019,88547754
1500587,2000078,53784671,1500587,88629249
2100191,2100201,83384433,2100191,88646648
2000319,1900105,20625435,1900105,88654208
1700359,1800349,41150228,1700359,88662138
1500692,1600134,1605247,1600134,88666235
1700230,1700075,38479101,1700075,88668888
1700530,2000029,83384433,1700530,88715317
1800099,1900311,24653464,1900311,88726198
1500101,1500093,32773529,1500101,88741416
2000013,1900321,51404974,1900321,88750087
1500381,1700010,26060937,1700010,88768965
1600605,1600263,98242958,1600263,88812529
1900376,2000034,51404974,2000034,88834442
1500239,1700117,53784671,1700117,88846627
1900370,1700529,34803546,1700529,88851309
1700353,1700144,98242958,1700144,88867818
1501184,1600297,37376827,1600297,88905580
1700144,1800415,63722814,1800415,88934875
1500375,2100098,53784671,1500375,88938367
1500692,1600431,1605247,1600431,88954601
1900145,1900371,94394146,1900145,88958810
1800408,1800403,63388575,1800403,88960507
1900196,2100217,3585411,1900196,88986787
2100075,1500533,37376827,1500533,88990908
2100096,2100110,92798146,2100096,88991298
1600268,1600094,53453606,1600094,88991770
1700297,1900226,20625435,1700297,89036176
1600094,1700116,98242958,1700116,89039410
2000091,1900306,96146351,1900306,89045727
1700256,1800019,53453606,1700256,89078849
1700256,1700116,38479101,1700256,89082453
1500693,1500102,53784671,1500102,89084930
1700230,1600613,38479101,1600613,89085292
2100243,1800306,63388575,1800306,89122100
1800343,1600115,41150228,1600115,89139087
1500215,1500006,24280048,1500215,89140366
1700297,1800091,20625435,1700297,89146943
1800031,1500720,78601896,1500720,89154614
1500401,1501107,36008564,1501107,89155419
1600504,1800207,84357639,1600504,89164055
1700141,1800415,22019079,1800415,89170804
1800350,1700244,12541500,1800350,89212021
1500423,2000021,40556595,1500423,89216234
1700144,1500662,78601896,1500662,89216433
2100221,1900259,94113634,1900259,89218767
2100222,1800208,41150228,2100222,89273843
1900289,1600127,47337021,1600127,89294942
1800154,2000101,37025873,1800154,89313695
1500239,1500410,90270649,1500239,89318339
2000037,2000192,41150228,2000192,89322626
1900308,1700071,79901281,1700071,89325163
1700297,1900313,20625435,1700297,89337973
2000032,2000171,28586144,2000032,89366799
1500434,1500727,35731376,1500434,89417081
1600419,1500381,15999797,1500381,89430927
1800208,1700487,41150228,1800208,89439977
1501184,1600177,97191435,1501184,89449619
1900238,2000034,70083850,2000034,89474088
2000344,2000123,94113634,2000123,89499725
1800116,1500612,37376827,1500612,89505324
1900364,1700071,80027610,1700071,89513454
1800037,2000049,94113634,1800037,89519960
1500447,1500949,37540814,1500949,89532368
1500008,1500112,76434048,1500112,89536550
1900104,2100080,35578273,1900104,89542295
1600125,1500410,90270649,1500410,89546455
1700015,1500158,22989802,1700015,89547908
1600083,1500648,67284773,1600083,89557321
1900309,1700110,32058656,1900309,89570052
1500163,1500468,54769278,1500468,89576114
2000194,1900046,94410639,1900046,89591670
1600115,1600514,1605247,1600115,89613519
1600087,1600495,98242958,1600087,89630612
1500008,1700144,76434048,1500008,89638478
2000101,1800015,80027610,2000101,89638724
1500239,1900409,93340099,1500239,89646604
1500112,1800392,80466941,1800392,89657047
1500391,1500101,32773529,1500101,89679354
1800019,1700127,67704249,1800019,89709078
1800019,1700144,98242958,1700144,89718641
1800194,1700127,92303021,1800194,89722020
1500335,1500436,37376827,1500335,89727025
1500410,1500335,3837516,1500410,89732804
1500381,1500426,92310822,1500426,89766582
1500213,1500215,15723691,1500213,89776034
1500426,1800154,44647410,1500426,89806524
1900020,2000340,73673141,1900020,89849473
1500410,1500612,97191435,1500612,89853488
1800015,1900308,79901281,1800015,89857822
1900046,2100072,94410639,1900046,89875167
1700221,1500665,73048877,1700221,89892897
1500008,1800031,78601896,1500008,89906931
2000097,2000014,83384433,2000097,89906953
1500112,1600447,76434048,1500112,89906974
1600531,1800392,58447675,1800392,89958858
1500648,1500336,16191362,1500648,89961685
1700253,1600087,53453606,1600087,89973918
1600604,1600094,98242958,1600604,89990089
1500426,1500612,47337021,1500426,89993644
1500436,1800367,37376827,1800367,90008621
1800278,1700114,44647410,1700114,90020139
1600125,1600514,3837516,1600125,90025174
1600514,1500692,87593816,1500692,90037686
1700530,1900091,48884355,1900091,90077644
1600604,1800003,70701621,1600604,90089969
1500002,2000020,40556595,2000020,90101927
1800403,1900021,73673141,1800403,90144307
1600083,1500436,47337021,1600083,90147273
1700001,1500214,26060937,1500214,90161742
1900021,2000048,73673141,1900021,90192479
2000343,1800025,48884355,1800025,90215633
1900379,1800366,70083850,1900379,90216631
1900238,2000013,51404974,1900238,90228881
1600257,1700256,53453606,1700256,90229539
2000035,1800404,48884355,2000035,90247474
2000054,2000034,70083850,2000034,90261553
1600280,1500978,89059425,1500978,90277021
1600247,1700076,98242958,1700076,90281738
1900366,1700182,12541500,1700182,90289331
1600083,1501184,37376827,1600083,90291580
1600531,1800415,22019079,1600531,90298605
1500160,2100099,93340099,1500160,90299800
1900364,2000101,79901281,2000101,90318283
2000223,1900020,69254490,2000223,90331388
2000007,1800062,67704249,1800062,90335579
2000259,2100224,81687208,2100224,90344581
1700538,1700061,82473321,1700538,90355808
1700024,1600502,20625435,1700024,90357460
1700540,1800132,41150228,1700540,90359856
1600421,1600531,73048877,1600421,90360951
1900001,2100200,12375490,2100200,90368411
1800017,2100049,26060937,2100049,90376494
1700253,2000032,28586144,2000032,90378890
1600621,1800093,48884355,1600621,90386906
1700141,1700221,63722814,1700141,90393845
1500112,1500978,76434048,1500112,90402488
2000225,2100189,34803546,2000225,90408935
2000086,1900321,51404974,2000086,90440409
1700256,1500656,53453606,1700256,90468034
1700154,1800207,24653464,1800207,90488817
1600379,1600247,38479101,1600247,90489740
1700390,1800348,67704249,1800348,90501452
2000079,1800047,63388575,2000079,90507192
1600115,1501184,65548502,1501184,90529625
1800031,1700015,22989802,1700015,90580248
1800207,1501195,63388575,1501195,90631832
1501184,1800015,65548502,1501184,90660955
1800392,1600531,80466941,1800392,90736466
1600409,1900003,92798146,1900003,90752820
1500381,2100049,26060937,1500381,90753414
1800411,1800403,63388575,1800411,90772788
1600604,1500845,98242958,1600604,90773350
1900371,2100080,94394146,2100080,90773463
1500163,1500955,42911125,1500955,90776809
1900378,1900365,34803546,1900365,90834860
1700453,1700110,84357639,1700453,90851852
1500336,1500272,37540814,1500272,90882652
2000028,2100249,24337055,2000028,90891814
2000052,2100069,70083850,2100069,90911960
1800392,1500112,80466941,1800392,90928291
1700353,1700144,63722814,1700144,90939865
1500326,1700459,88048778,1500326,90946350
1800207,1900307,52483288,1900307,90981033
1500310,1500383,37376827,1500310,90992989
2100085,2100194,51404974,2100194,91002634
1500379,1500586,1605247,1500379,91026406
1800096,1900307,24653464,1800096,91045006
1700131,1700353,98242958,1700353,91062801
1900323,1900402,69254490,1900323,91074380
1600621,1600367,41150228,1600367,91087882
2000087,2000107,81687208,2000107,91097672
1600267,1500391,34601640,1600267,91107062
1500006,2000077,24280048,1500006,91120335
1600450,1500101,69502754,1600450,91143468
2000107,2000016,12375490,2000107,91158862
1900233,1800351,28586144,1800351,91167253
2000153,1600075,69047473,1600075,91174062
1700487,1600618,35731376,1700487,91213032
1500845,1500080,92798146,1500080,91218058
2000257,1900031,3585411,1900031,91229321
1800021,1500692,1605247,1800021,91261358
1700367,1600280,63722814,1700367,91277603
1500094,1600329,61653237,1500094,91282725
1500239,2100074,97191435,1500239,91308537
1500408,1500426,69047473,1500426,91349812
1900306,1700538,96146351,1700538,91372740
1700254,1700144,63722814,1700144,91391001
1700153,1800093,1605247,1700153,91399063
1900051,1900040,83384433,1900040,91412380
1700253,1800019,53453606,1700253,91508162
1900197,1900041,94113634,1900041,91531755
1800364,1500468,70391417,1500468,91566557
1800415,1500158,94145454,1800415,91597025
1500379,1500410,93340099,1500410,91612049
1500142,1600450,61653237,1600450,91613555
1800332,1700530,48884355,1800332,91623955
1700254,1600531,22019079,1600531,91655671
1900033,2000054,70083850,2000054,91661977
2000254,1900020,69254490,1900020,91662330
1700215,1800207,63388575,1800207,91704091
1800194,1600613,67704249,1600613,91707968
1800364,1800392,1861573,1800364,91708252
1600409,2000076,74803357,1600409,91732146
1500662,1500665,22019079,1500665,91757595
1900311,2100192,24653464,1900311,91778417
1900376,2000108,70083850,1900376,91860903
2000336,1500382,9759481,1500382,91862044
1500102,1500375,40556595,1500375,91865341
1700512,1900146,92303021,1900146,91870894
1900196,2100273,34803546,2100273,91895461
1500391,1600267,90392589,1600267,91904415
2000346,2000181,94410639,2000346,91913714
1500449,1600531,58447675,1600531,91930047
1600502,1700024,88048778,1600502,91933247
1700254,1700144,63722814,1700144,91943636
1500662,1500158,94145454,1500158,91959952
1500449,1700141,73048877,1700141,91989126
1800104,1900309,52483288,1800104,92017493
1600409,1600450,92798146,1600450,92018276
1900040,2000257,83384433,1900040,92034278
1600297,1600507,16191362,1600297,92055189
2000307,1800243,20625435,2000307,92097337
1700175,2000032,82473321,1700175,92098360
1900151,1800234,61075387,1800234,92109261
1600502,1800208,20625435,1600502,92125073
1500569,1700227,73048877,1500569,92137461
1600263,1600248,67704249,1600248,92142100
1900021,1800403,73673141,1800403,92143770
1800371,1500423,87593816,1500423,92162227
1700110,1600267,34601640,1600267,92181464
1700227,1600531,67704249,1700227,92184415
1900105,1900385,94113634,1900105,92202190
1500656,1600247,53453606,1600247,92213754
1800093,1700181,41150228,1800093,92245101
1600504,1700453,90392589,1600504,92251635
1900308,1700510,79901281,1700510,92253563
1500215,1500216,44883895,1500215,92257038
1700510,1600127,48884355,1600127,92287843
1600185,1600605,74803357,1600185,92301122
2000316,1800366,51404974,1800366,92328625
